Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Leg Extension (Machine)",2,130.0,12.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Leg Extension (Machine)",1,100.0,12.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Squat (Barbell)",2,155.0,6.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Squat (Barbell)",4,155.0,3.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Squat (Barbell)",1,45.0,12.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Squat (Barbell)",3,155.0,5.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Glute Kickback (Machine)",1,60.0,12.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Glute Kickback (Machine)",2,60.0,12.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Glute Kickback (Machine)",3,55.0,12.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Seated Calf Raise (Plate Loaded)",2,205.0,11.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Seated Calf Raise (Plate Loaded)",1,205.0,12.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Seated Calf Raise (Plate Loaded)",3,205.0,8.0,0,0.0,
2023-12-30 22:24:24,"Leg Day🦵",1h 1min,"Seated Calf Raise (Plate Loaded)",4,170.0,11.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Pull Up (Assisted)",3,50.0,6.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Pull Up (Assisted)",2,50.0,8.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Pull Up (Assisted)",1,60.0,12.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Bent Over Row - Underhand (Barbell)",2,85.0,12.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Bent Over Row - Underhand (Barbell)",3,95.0,8.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Bent Over Row - Underhand (Barbell)",4,95.0,5.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Bent Over Row - Underhand (Barbell)",1,45.0,12.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Incline Curl (Dumbbell)",2,20.0,9.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Incline Curl (Dumbbell)",3,20.0,7.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Incline Curl (Dumbbell)",1,20.0,12.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Lat Pulldown (Cable)",2,80.0,9.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Lat Pulldown (Cable)",1,80.0,10.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Lat Pulldown (Cable)",3,80.0,8.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Reverse Fly (Machine)",3,60.0,9.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Reverse Fly (Machine)",1,70.0,8.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Reverse Fly (Machine)",2,65.0,7.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Reverse Fly (Machine)",4,55.0,7.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Bicep Curl (Dumbbell)",1,20.0,12.0,0,0.0,
2023-12-31 14:55:38,"Pull Day💪",1h 7min,"Seated Row (Cable)",1,70.0,8.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Bench Press (Barbell)",3,135.0,5.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Bench Press (Barbell)",4,135.0,4.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Bench Press (Barbell)",2,135.0,7.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Overhead Press (Barbell)",2,55.0,6.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Overhead Press (Barbell)",1,55.0,10.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Overhead Press (Barbell)",3,50.0,7.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Cable Kickback",3,10.0,14.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Cable Kickback",2,10.0,16.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Cable Kickback",1,10.0,16.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Lateral Raise (Dumbbell)",1,10.0,11.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Lateral Raise (Dumbbell)",3,10.0,8.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Lateral Raise (Dumbbell)",2,10.0,8.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Chest Fly",1,80.0,12.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Chest Fly",2,85.0,9.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Chest Fly",3,85.0,6.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Triceps Extension",3,50.0,8.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Triceps Extension",1,40.0,12.0,0,0.0,
2024-01-02 18:15:01,"Push Day😩",1h 14min,"Triceps Extension",2,50.0,9.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Leg Extension (Machine)",3,145.0,10.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Leg Extension (Machine)",4,140.0,10.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Leg Extension (Machine)",1,130.0,12.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Leg Extension (Machine)",2,145.0,12.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Squat (Barbell)",5,155.0,3.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Squat (Barbell)",3,155.0,6.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Squat (Barbell)",4,155.0,5.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Squat (Barbell)",2,95.0,8.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Squat (Barbell)",1,45.0,10.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Romanian Deadlift (Barbell)",1,65.0,12.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Romanian Deadlift (Barbell)",2,95.0,8.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Romanian Deadlift (Barbell)",3,95.0,8.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Seated Calf Raise (Plate Loaded)",2,205.0,10.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Seated Calf Raise (Plate Loaded)",1,205.0,12.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Seated Calf Raise (Plate Loaded)",3,205.0,7.0,0,0.0,
2024-01-04 19:04:42,"Leg Day🦵",1h 6min,"Seated Calf Raise (Plate Loaded)",4,180.0,8.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Pull Up (Assisted)",2,50.0,8.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Pull Up (Assisted)",1,50.0,12.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Pull Up (Assisted)",3,50.0,9.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Bent Over Row - Underhand (Barbell)",4,90.0,7.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Bent Over Row - Underhand (Barbell)",2,95.0,6.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Bent Over Row - Underhand (Barbell)",1,95.0,8.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Bent Over Row - Underhand (Barbell)",3,85.0,11.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Preacher Curl (Machine)",4,40.0,7.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Preacher Curl (Machine)",2,45.0,9.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Preacher Curl (Machine)",1,50.0,8.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Preacher Curl (Machine)",3,40.0,11.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Lat Pulldown (Cable)",3,80.0,8.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Lat Pulldown (Cable)",2,80.0,10.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Lat Pulldown (Cable)",1,80.0,12.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Reverse Fly (Machine)",3,60.0,12.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Reverse Fly (Machine)",4,60.0,8.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Reverse Fly (Machine)",1,70.0,10.0,0,0.0,
2024-01-07 05:21:46,"Pull Day💪",1h 30min,"Reverse Fly (Machine)",2,65.0,8.0,0,0.0,
2024-01-07 13:55:12,"Push Day😩",30min,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2024-01-07 13:55:12,"Push Day😩",30min,"Bench Press (Barbell)",3,135.0,5.0,0,0.0,
2024-01-07 13:55:12,"Push Day😩",30min,"Bench Press (Barbell)",4,135.0,4.0,0,0.0,
2024-01-07 13:55:12,"Push Day😩",30min,"Bench Press (Barbell)",2,135.0,6.0,0,0.0,
2024-01-07 13:55:12,"Push Day😩",30min,"Overhead Press (Barbell)",1,55.0,10.0,0,0.0,
2024-01-07 13:55:12,"Push Day😩",30min,"Overhead Press (Barbell)",2,55.0,4.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Leg Extension (Machine)",2,110.0,12.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Leg Extension (Machine)",3,120.0,12.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Leg Extension (Machine)",4,135.0,12.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Leg Extension (Machine)",1,100.0,12.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Squat (Barbell)",2,135.0,8.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Squat (Barbell)",1,45.0,12.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Squat (Barbell)",4,165.0,6.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Squat (Barbell)",3,165.0,6.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Romanian Deadlift (Barbell)",1,95.0,12.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Romanian Deadlift (Barbell)",3,115.0,8.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Romanian Deadlift (Barbell)",2,115.0,8.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Seated Calf Raise (Plate Loaded)",2,185.0,12.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Seated Calf Raise (Plate Loaded)",1,165.0,12.0,0,0.0,
2024-01-09 12:13:47,"Leg Day🦵",1h 23min,"Seated Calf Raise (Plate Loaded)",3,185.0,10.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Pull Up (Assisted)",2,30.0,10.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Pull Up (Assisted)",3,35.0,6.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Pull Up (Assisted)",1,5.0,6.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Bent Over Row - Underhand (Barbell)",1,95.0,12.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Bent Over Row - Underhand (Barbell)",4,95.0,7.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Bent Over Row - Underhand (Barbell)",2,95.0,9.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Bent Over Row - Underhand (Barbell)",3,95.0,8.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Bicep Curl (Barbell)",4,50.0,4.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Bicep Curl (Barbell)",1,50.0,9.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Bicep Curl (Barbell)",2,50.0,8.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Bicep Curl (Barbell)",3,50.0,8.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Lat Pulldown (Cable)",1,85.0,10.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Lat Pulldown (Cable)",3,80.0,6.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Lat Pulldown (Cable)",2,85.0,7.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Face Pull (Cable)",2,32.5,10.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Face Pull (Cable)",4,27.5,10.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Face Pull (Cable)",1,22.5,12.0,0,0.0,
2024-01-10 15:00:07,"Pull Day💪",59min,"Face Pull (Cable)",3,32.5,8.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Bench Press (Barbell)",4,140.0,5.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Bench Press (Barbell)",3,140.0,7.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Bench Press (Barbell)",2,135.0,8.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Overhead Press (Barbell)",1,55.0,9.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Overhead Press (Barbell)",3,60.0,6.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Overhead Press (Barbell)",2,55.0,8.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Lateral Raise (Dumbbell)",3,10.0,8.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Lateral Raise (Dumbbell)",1,12.5,10.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Lateral Raise (Dumbbell)",2,12.5,5.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Chest Fly",2,85.0,9.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Chest Fly",1,85.0,10.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Chest Fly",3,85.0,7.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Triceps Extension",3,27.5,8.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Triceps Extension",1,27.5,12.0,0,0.0,
2024-01-12 07:13:09,"Push Day😩",1h 6min,"Triceps Extension",2,27.5,11.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Bench Press (Barbell)",2,135.0,8.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Bench Press (Barbell)",3,140.0,4.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Bench Press (Barbell)",4,140.0,3.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Overhead Press (Barbell)",3,45.0,7.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Overhead Press (Barbell)",2,65.0,4.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Overhead Press (Barbell)",1,65.0,8.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Chest Fly",3,70.0,6.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Chest Fly",1,70.0,10.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Chest Fly",2,70.0,9.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Triceps Extension",3,22.5,11.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Triceps Extension",2,27.5,6.0,0,0.0,
2024-01-24 22:27:51,"Push Day😩",1h,"Triceps Extension",1,22.5,12.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Pull Up (Assisted)",1,45.0,12.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Pull Up (Assisted)",2,45.0,9.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Pull Up (Assisted)",3,45.0,7.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Bent Over Row - Underhand (Barbell)",2,95.0,9.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Bent Over Row - Underhand (Barbell)",1,95.0,11.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Bent Over Row - Underhand (Barbell)",3,115.0,4.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Bicep Curl (Barbell)",3,50.0,5.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Bicep Curl (Barbell)",2,50.0,5.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Bicep Curl (Barbell)",1,50.0,8.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Seated Row (Cable)",2,85.0,9.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Seated Row (Cable)",3,85.0,6.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Seated Row (Cable)",1,70.0,12.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Face Pull (Cable)",2,27.5,12.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Face Pull (Cable)",1,27.5,12.0,0,0.0,
2024-01-31 21:59:45,"Pull Day💪",58min,"Face Pull (Cable)",3,32.5,9.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Leg Extension (Machine)",2,156.0,10.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Leg Extension (Machine)",1,111.0,12.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Leg Extension (Machine)",4,136.0,10.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Leg Extension (Machine)",3,156.0,8.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Squat (Barbell)",2,135.0,8.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Squat (Barbell)",4,155.0,4.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Squat (Barbell)",1,45.0,12.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Squat (Barbell)",3,155.0,5.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Seated Leg Curl (Machine)",1,100.0,12.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Seated Leg Curl (Machine)",3,90.0,8.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Seated Leg Curl (Machine)",4,90.0,5.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Seated Leg Curl (Machine)",2,105.0,5.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Seated Calf Raise (Plate Loaded)",2,185.0,12.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Seated Calf Raise (Plate Loaded)",1,185.0,12.0,0,0.0,
2024-02-20 22:24:21,"Leg Day🦵",1h 3min,"Seated Calf Raise (Plate Loaded)",3,185.0,12.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Bench Press (Barbell)",3,140.0,3.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Bench Press (Barbell)",2,145.0,4.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Bench Press (Barbell)",4,135.0,6.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Overhead Press (Barbell)",2,65.0,3.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Overhead Press (Barbell)",3,55.0,5.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Overhead Press (Barbell)",1,45.0,12.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Overhead Press (Barbell)",4,55.0,4.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Triceps Extension",1,25.0,10.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Triceps Extension",3,25.0,8.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Triceps Extension",2,25.0,9.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Cable Crossover",3,25.0,7.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Cable Crossover",2,28.0,5.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Cable Crossover",1,25.0,12.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Lateral Raise (Dumbbell)",1,10.0,10.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Lateral Raise (Dumbbell)",2,10.0,8.0,0,0.0,
2024-02-22 16:19:40,"Push Day😩",1h 14min,"Lateral Raise (Dumbbell)",3,10.0,7.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Pull Up (Assisted)",2,45.0,12.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Pull Up (Assisted)",3,45.0,7.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Pull Up (Assisted)",1,45.0,12.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Bent Over Row - Underhand (Barbell)",4,105.0,5.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Bent Over Row - Underhand (Barbell)",1,95.0,12.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Bent Over Row - Underhand (Barbell)",3,95.0,8.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Bent Over Row - Underhand (Barbell)",2,95.0,8.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Incline Curl (Dumbbell)",3,17.5,6.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Incline Curl (Dumbbell)",2,20.0,6.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Incline Curl (Dumbbell)",4,15.0,11.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Incline Curl (Dumbbell)",1,20.0,11.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Seated Row (Cable)",2,85.0,5.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Seated Row (Cable)",1,85.0,10.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Seated Row (Cable)",3,70.0,7.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Reverse Fly (Machine)",1,70.0,12.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Reverse Fly (Machine)",4,60.0,7.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Reverse Fly (Machine)",2,70.0,8.0,0,0.0,
2024-02-25 21:28:30,"Pull Day💪",1h 9min,"Reverse Fly (Machine)",3,65.0,7.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Leg Extension (Machine)",1,111.0,12.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Leg Extension (Machine)",4,136.0,9.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Leg Extension (Machine)",2,136.0,9.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Leg Extension (Machine)",3,136.0,9.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Squat (Barbell)",3,155.0,5.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Squat (Barbell)",4,175.0,4.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Squat (Barbell)",1,45.0,12.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Squat (Barbell)",2,135.0,8.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Lying Leg Curl (Machine)",3,116.0,9.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Lying Leg Curl (Machine)",2,136.0,9.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Lying Leg Curl (Machine)",1,116.0,12.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Seated Calf Raise (Plate Loaded)",1,165.0,16.0,0,0.0,
2024-03-01 19:21:42,"Leg Day🦵",1h 2min,"Seated Calf Raise (Plate Loaded)",2,205.0,12.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Bench Press (Barbell)",3,140.0,4.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Bench Press (Barbell)",2,135.0,8.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Bench Press (Barbell)",4,135.0,5.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Overhead Press (Barbell)",4,45.0,7.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Overhead Press (Barbell)",2,65.0,4.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Overhead Press (Barbell)",3,55.0,5.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Overhead Press (Barbell)",1,65.0,5.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Chest Fly",1,70.0,12.0,0,0.0,
